curso,codigo,D_DENOMINA,D_ESPECIFICA,D_TIPO,D_DOMICILIO,D_LOCALIDAD,cod_municipio,D_MUNICIPIO,D_PROVINCIA,C_POSTAL,N_TELEFONO,Correo_e,N_LATITUD,N_LONGITUD,N_COUTMX,N_COUTMY,Regimen_general,Regimen_adultos,Regimen_especial,pub_adh_inf1,pub_noadh_inf1,priv_adh_inf1,priv_noadh_inf1,pub_inf2,priv_c_inf2,priv_noc_inf2,pub_pri,priv_c_pri,priv_noc_pri,pub_eso,priv_c_eso,priv_noc_eso,pub_bach_ord,priv_c_bach_ord,priv_noc_bach_ord,pub_bach_adul,pub_bach_semi_dist,pub_fpbasica,priv_c_fpbas,priv_noc_fpbas,pub_fpgm_ord,priv_c_fpgm_ord,priv_noc_fpgm_ord,pub_fpgm_adul,pub_fpgm_semi_dist,priv_noc_fpgm_semi_dist,pub_fpgs_ord,priv_c_fpgs_ord,priv_noc_fpgs_ord,pub_fpgs_adul,priv_noc_fpgs_adul,pub_fpgs_semi_dist,priv_noc_fpgs_semi_dist,pub_ce_gm,pri_noc_ce_gm,pub_ce_gs,pri_noc_ce_gs,pub_ee,priv_c_ee,priv_noc_ee,pub_ccff_gm_apd,priv_ccff_gm_apd,pub_ccff_gs_apd,priv_ccff_gs_apd,pub_ESD,priv_ESD,priv_Master_EA,pub_Dra,priv_Dra,pub_Ens_Mus,priv_Ens_Mus,pub_Ens_Dan,priv_Ens_Dan,pub_Ens_no_reg_mus,priv_Ens_no_reg_mus,pub_Ens_no_reg_dan,priv_Ens_no_reg_dan,pub_idi,pub_idi_libre,pub_Ens_no_reg_idi,pub_Dep_gm,priv_Dep_gm,pub_Dep_gs,priv_Dep_gs,pub_Adul_formal,pub_planes
22,41009585,Instituto de Educación Secundaria,Arrabal,Público,"C/ Bonifacio IV, s/n",Carmona,41024,Carmona,Sevilla,41410,955649930,41009585@juntadeandalucia.es,"37,463974936","-5,652808399","265383,4647","4149649,701",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41009822,Instituto de Educación Secundaria,Bajo Guadalquivir,Público,"Avda. Doctor José Viel, 3",Lebrija,41053,Lebrija,Sevilla,41740,955839730,41009822.edu@juntadeandalucia.es,"36,92233659368668","-6,083196401596069","225353,3508","4090698,624",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41009858,Instituto de Educación Secundaria,Albert Einstein,Público,"C/ Salineros, s/n",Sevilla,41091,Sevilla,Sevilla,41008,955623746,41009858.edu@juntadeandalucia.es,"37,422951214","-5,962749463","237822,6916","4145914,786",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41009871,Instituto de Educación Secundaria,Beatriz de Suabia,Público,"C/ Beatriz de Suabia, s/n",Sevilla,41091,Sevilla,Sevilla,41005,955623760,41009871.edu@juntadeandalucia.es,"37,376869497","-5,967877929","237207,7161","4140814,921",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41009883,Instituto de Educación Secundaria,Torreblanca,Público,"C/ Torregrosa, 85",Sevilla,41091,Sevilla,Sevilla,41016,955623767,41009883.edu@juntadeandalucia.es,"37,386730941099906","-5,904636383056641","242842,4701","4141734,924",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41010541,Instituto de Educación Secundaria,Joaquín Turina,Público,"Avda. Kansas City, s/n",Sevilla,41091,Sevilla,Sevilla,41007,955623775,41010541.edu@juntadeandalucia.es,"37,40249136783368","-5,958768725395203","238103,7313","4143633,077",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41010757,Instituto de Educación Secundaria,San Jerónimo,Público,"C/ Corvina, 17",Sevilla,41091,Sevilla,Sevilla,41015,955623781,41010757.edu@.juntadeandalucia.es,"37,427808508812944","-5,984367728233337","235926,2904","4146514,256",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41010769,Instituto de Educación Secundaria,Nervión,Público,"C/ Profesor Buenaventura Pinillos, s/n",Sevilla,41091,Sevilla,Sevilla,41005,955623788,41010769.edu@juntadeandalucia.es,"37,373936476467684","-5,9691086411476135","237088,4676","4140492,846",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41010824,Instituto de Educación Secundaria,Margarita Salas,Público,"C/ Flor de Papel, s/n",Sevilla,41091,Sevilla,Sevilla,41020,955656608,41010824.edu@juntadeandalucia.es,"37,39414702250599","-5,918186902999878","241667,9985","4142595,006",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011002,Instituto de Educación Secundaria,Ilipa Magna,Público,"Avda. de Andalucía, s/n",Alcalá del Río,41005,Alcalá del Río,Sevilla,41200,955623330,41011002.edu@juntadeandalucia.es,"37,52159146","-5,980823174","236569,7536","4156912,492",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011014,Instituto de Educación Secundaria,Profesor Tierno Galván,Público,"C/ Reyes Católicos, s/n",Alcalá de Guadaíra,41004,Alcalá de Guadaíra,Sevilla,41500,697952944,IESTIERNOGALVAN@telefonica.net,"37,324105961","-5,858851357","246686,2903","4134661,09",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011026,Instituto de Educación Secundaria,Alixar,Público,"Avda. de la Unidad, s/n",Castilleja de la Cuesta,41029,Castilleja de la Cuesta,Sevilla,41950,955622566,41011026.edu@juntadeandalucia.es,"37,38301410021093","-6,058745384216309","229181,9375","4141754,043",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011038,Instituto de Educación Secundaria,Gonzalo Nazareno,Público,"C/ Las Botijas, 10",Dos Hermanas,41038,Dos Hermanas,Sevilla,41702,955839911,41011038.edu@juntadeandalucia.es,"37,271027828","-5,919551965","241124,5349","4128935,239",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011041,Instituto de Educación Secundaria,Federico Mayor Zaragoza,Público,"C/ Camino del Silo, 4",Sevilla,41091,Sevilla,Sevilla,41012,955623795,iesfmz@gmail.com,"37,33446514044242","-5,971541404724121","236735,0291","4136119,121",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,S,N,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41011117,Instituto de Educación Secundaria,Miguel de Cervantes,Público,"C/ Manzana, s/n",Sevilla,41091,Sevilla,Sevilla,41009,955623806,41011117.edu@juntadeandalucia.es,"37,40561919248851","-5,985231399536133","235771,8187","4144054,09",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011129,Instituto de Educación Secundaria,Pablo Picasso,Público,"Avda. Ontur, s/n",Sevilla,41091,Sevilla,Sevilla,41019,955624555,41011129.edu@juntadeandalucia.es,"37,4101871159637","-5,921459197998047","241433,4329","4144384,093",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011464,Instituto de Educación Secundaria,Juan Ciudad Duarte,Público,"C/ San Pedro, s/n",Bormujos,41017,Bormujos,Sevilla,41930,955624377,41011464.edu@juntadeandalucia.es,"37,37199889348381","-6,076726913452148","227549,5775","4140583,362",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011491,Instituto de Educación Secundaria,Galileo Galilei,Público,"C/ Estrasburgo, s/n. Montequinto",Dos Hermanas,41038,Dos Hermanas,Sevilla,41089,955624837,41011491.edu@juntadeandalucia.es,"37,33300639502222","-5,9239912033081055","240943,7272","4135825,64",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41011713,Instituto de Educación Secundaria,Hipatia,Público,"Cmo.  del Jardinillo, s/n",Mairena del Aljarafe,41059,Mairena del Aljarafe,Sevilla,41927,955624253,41011713.edu@juntadeandalucia.es,"37,341808401595834","-6,061196333078669","228816,4626","4137187,992",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41012225,Instituto de Educación Secundaria,Ítaca,Público,"Avda. Cristina Hoyos, s/n",Tomares,41093,Tomares,Sevilla,41940,600141272,41012225.edu@juntadeandalucia.es,"37,36944095151447","-6,050055027008057","229902,8401","4140222,734",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41014003,Instituto de Educación Secundaria,Chaves Nogales,Público,"C/ Doctora Navarro Rodríguez, s/n.",Sevilla,41091,Sevilla,Sevilla,41020,955111322,41014003.edu@juntadeandalucia.es,"37,39989185018078","-5,922253131866455","241327,7198","4143243,715",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41017673,Instituto de Educación Secundaria,Palomares,Público,"Avda. del Aljarafe, s/n",Palomares del Río,41070,Palomares del Río,Sevilla,41928,671592146,41017673.edu@juntadeandalucia.es,"37,3204423822748","-6,074237823486328","227583,626","4134854,314",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41017685,Instituto de Educación Secundaria,Almensilla,Público,"C/ Avenida de la Solidaridad, s/n",Almensilla,41010,Almensilla,Sevilla,41111,954786288,,"37,3149831449643","-6,10073497729724","225215,1366","4134325,237",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41021627,Instituto de Educación Secundaria,Hienipa,Público,"Avda. Salud Gutiérrez, s/n",Alcalá de Guadaíra,41004,Alcalá de Guadaíra,Sevilla,41500,620901928,41021627.edu@juntadeandalucia.es,"37,3374351247207","-5,830256912689265","249264,8522","4136063,953",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700014,Instituto de Educación Secundaria,Julio Verne,Público,"C/ Estrella Proción, s/n",Sevilla,41091,Sevilla,Sevilla,41015,955623816,41700014.edu@juntadeandalucia.es,"37,425797766419976","-5,968730449676514","237303,2586","4146247,365",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700038,Instituto de Educación Secundaria,Macarena,Público,"C/ Doctor José Manuel Puelles de los Santos, s/n",Sevilla,41091,Sevilla,Sevilla,41009,955622208,41700038.edu@juntadeandalucia.es,"37,40671006519942","-5,991325378417969","235236,1435","4144192,264",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41700041,Instituto de Educación Secundaria,Triana,Público,"C/ San Jacinto, 79",Sevilla,41091,Sevilla,Sevilla,41010,955622853,41700041.edu@juntadeandalucia.es,"37,382332829","-6,006957781","233765,8699","4141530,9",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700099,Instituto de Educación Secundaria,Juan de Mairena,Público,"Avda. de las Américas, s/n",Mairena del Aljarafe,41059,Mairena del Aljarafe,Sevilla,41927,955623305,41700099.edu@juntadeandalucia.es,"37,34900839187684","-6,051278114318848","229721,1525","4137958,596",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700105,Instituto de Educación Secundaria,Albero,Público,"Avda. Tren de los Panaderos, 13",Alcalá de Guadaíra,41004,Alcalá de Guadaíra,Sevilla,41500,955622292,41700105.edu@juntadeandalucia.es,"37,333633446","-5,841902605","248220,2225","4135673,064",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700117,Instituto de Educación Secundaria,Llanes,Público,"C/ Escultor Francisco Buiza, s/n",Sevilla,41091,Sevilla,Sevilla,41008,671534960,secretaria@iesllanes.net,"37,40426836325371","-5,971525311470032","236980,5299","4143865,823",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700154,Instituto de Educación Secundaria,Ponce de León,Público,"C/ Constelación Pavo Real, s/n",Utrera,41095,Utrera,Sevilla,41710,955838924,41700154.edu@juntadeandalucia.es,"37,193433265371475","-5,779237747192383","253315,9062","4119949,256",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700178,Instituto de Educación Secundaria,Punta del Verde,Público,"C/ Barrionuevo, 4",Sevilla,41091,Sevilla,Sevilla,41012,955623824,41700178.edu@juntadeandalucia.es,"37,35583123405801","-5,989093780517578","235254,704","4138539,441",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,S,S,N,S,N,N,S,N,S,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700181,Instituto de Educación Secundaria,Hermanos Machado,Público,"Avda. Vía Flaminia, s/n",Dos Hermanas,41038,Dos Hermanas,Sevilla,41089,955622418,41700181.edu@juntadeandalucia.es,"37,349753703","-5,943514128","239271,6223","4137738,004",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700348,Instituto de Educación Secundaria,Alcaria,Público,"Avda. Pozo Concejo, s/n",La Puebla del Río,41079,La Puebla del Río,Sevilla,41130,955622940,41700348.edu@juntadeandalucia.es,"37,269387266","-6,065242141","228197,1109","4129162,225",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700351,Instituto de Educación Secundaria,Atenea,Público,"C/ Ítaca, 2",Mairena del Aljarafe,41059,Mairena del Aljarafe,Sevilla,41927,955622578,41700351.edu@juntadeandalucia.es,"37,353989127781524","-6,04473352432251","230318,8489","4138492,634",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700373,Instituto de Educación Secundaria,Santa Aurelia,Público,"C/ Amor, s/n",Sevilla,41091,Sevilla,Sevilla,41006,955623837,41700373.edu@juntadeandalucia.es,"37,384186288959555","-5,944649577140808","239290,3229","4141562,438",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700385,Instituto de Educación Secundaria,V Centenario,Público,"C/ Doctor Miguel Ríos Sarmiento, s/n",Sevilla,41091,Sevilla,Sevilla,41020,955623844,41700385.edu@juntadeandalucia.es,"37,398214457","-5,930366736","240603,5661","4143079,863",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41700403,Instituto de Educación Secundaria,Isbilya,Público,"C/ Esperanza de la Trinidad, 7",Sevilla,41091,Sevilla,Sevilla,41003,955623851,41700403.edu@juntadeandalucia.es,"37,394492006","-5,977618982","236406,7529","4142797,868",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700415,Instituto de Educación Secundaria,Ciudad Jardín,Público,"C/ Canal, s/n",Sevilla,41091,Sevilla,Sevilla,41005,955622222,iesciudadjardin@gmail.com,"37,374483472396676","-5,964255407846736","237520,2263","4140540,029",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700427,Instituto de Educación Secundaria,Azahar,Público,"Avda. Alcalde Manuel del Valle, 69",Sevilla,41091,Sevilla,Sevilla,41008,955622818,41700427.edu@juntadeandalucia.es,"37,414263217","-5,974301691","236769,738","4144982,81",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700555,Instituto de Educación Secundaria,Blas Infante,Público,"C/ Huerto Ponce, s/n",El Viso del Alcor,41102,El Viso del Alcor,Sevilla,41520,955649954,41700555.edu@juntadeandalucia.es,"37,395583270707014","-5,719038248062134","259305,8256","4142227,165",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700750,Instituto de Educación Secundaria,Maestro Francisco Gallardo,Público,"Ctra. Martín de la Jara- Los Corrales, s/n",Los Corrales,41037,Los Corrales,Sevilla,41657,671535621,41700750.edu@juntadeandalucia.es,"37,099824436366525","-4,973716735839844","324606,7541","4107768,986",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700828,Instituto de Educación Secundaria,Severo Ochoa,Público,"C/ Severo Ochoa, s/n",San Juan de Aznalfarache,41086,San Juan de Aznalfarache,Sevilla,41920,955624548,41700828.edu@juntadeandalucia.es,"37,36377906313884","-6,042351722717285","230564,9061","4139572,329",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700841,Centro público integrado de formación profesional,Los Viveros,Público,"Avda. Blas Infante, s/n",Sevilla,41091,Sevilla,Sevilla,41010,955623862,41700841.edu@juntadeandalucia.es ; secretaria@ieslosviveros.es,"37,373181019","-6,013219205","233178,8955","4140532,926",S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,S,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700853,Instituto de Educación Secundaria,Jacarandá,Público,"C/ Diamantino García, s/n",Brenes,41018,Brenes,Sevilla,41310,955622585,41700853.edu@juntadeandalucia.es,"37,54472193417117","-5,872718095779419","246204,1384","4159181,938",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,41700865,Instituto de Educación Secundaria,El Carmen,Público,"C/ Santa Clara, 3",Cazalla de la Sierra,41032,Cazalla de la Sierra,Sevilla,41370,955889567,41700865.edu@juntadeandalucia.es,"37,93747205","-5,759474564","257496,844","4202469,281",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700877,Instituto de Educación Secundaria,Vistazul,Público,"C/ Gabriel García Márquez, s/n. Apdo. correos 460",Dos Hermanas,41038,Dos Hermanas,Sevilla,41700,955839711,41700877.edu@juntadeandalucia.es,"37,28230806951518","-5,9104084968566895","241974,0172","4130162,078",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700889,Instituto de Educación Secundaria,Delgado Brackenbury,Público,"Avda. Jesús Nazareno, s/n",Las Cabezas de San Juan,41020,Las Cabezas de San Juan,Sevilla,41730,671538212,41700889.edu@juntadeandalucia.es,"36,98740268838505","-5,938990116119385","238425,1382","4097513,191",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,41700907,Instituto de Educación Secundaria,Castillo de Luna,Público,"C/ San Ignacio, s/n",La Puebla de Cazalla,41077,La Puebla de Cazalla,Sevilla,41540,955967824,41700907.edu@juntadeandalucia.es,"37,228141500433615","-5,3139495849609375","294715,5279","4122689,991",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
